UniqueID	SIZE	BIG4	GAAP	CR	QR	AT	CashR	NWC	CFOCL	OM	TM	CFM	ROE	ROA	GRIE	CFONI	CFOTL	CFOTR	CFOTA	EF	FAF	LTDE	CAT	DCOH	ACP	AAP	DR	DSCR	CFOLTL	TAT	FAT	DEPR	CFOFA	APP	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	 
4706173732017	16.9034	1	1	0.966915607	0.678533825	0.219939449	0.219939449	-0.033084393	0.031580827	-0.0905	0.0079	0.0095	0.016616335	0.00585407	0.037549939	1.15547161	0.010443564	0.00912306	0.006764212	0.352308138	1.109483806	1.282133045	3.422977274	25.28830419	54.41199241	8.444898977	0.647691862	0.240606939	0.010443564	0.708902117	1.814318604	0.053848476	0.01731189	114.9784831	0	0	0	0	0	0	0	0	0	1	0	
4706173732018	16.8406	1	1	0.784482759	0.553406224	0.107232969	0.107232969	-0.215517241	0.154331371	-0.0688	0.0143	0.0490	0.031127314	0.010779315	-0.076970943	3.306306306	0.054519795	0.047443604	0.035639718	0.346297645	1.073480459	1.275003661	4.01554543	13.06132473	54.79131296	8.65771028	0.653702355	0.375833333	0.054519795	0.727458121	1.847121193	0.055147533	0.09049439	121.8032557	0	0	0	0	0	0	0	0	0	0	1	
4706398392008	13.4941	1	1	1.053802771	0.858913397	0.132095373	0.132095373	0.053802771	0.399288868	-0.0546	0.0139	0.0868	0.025131671	0.010404111	0	6.222163309	0.110468113	0.086624025	0.064736077	0.413984041	0.911184961	1.104693582	4.364050241	11.328444	61.55458229	11.49954408	0.586015959	5.519292812	0.110468113	0.745604042	1.60274399	0.046681927	0.13915611	85.75958197	1	0	0	0	0	0	0	0	0	0	0	
4706398392009	13.6008	1	1	1.229192911	0.978437937	0.255155395	0.255155395	0.229192911	0.443355364	-0.0326	0.0406	0.0905	0.059321232	0.028765181	0.303252393	2.214159521	0.123648527	0.089834524	0.063690699	0.484905314	0.713283967	0.838834739	3.984816897	21.04161428	57.57359735	11.79181679	0.515094686	6.497574732	0.123648527	0.703643152	1.351225712	0.042507144	0.122307039	82.46588027	0	1	0	0	0	0	0	0	0	0	0	
4706398392010	13.6534	1	1	1.584306793	1.135889272	0.337136773	0.337136773	0.584306793	0.300565494	-0.0844	-0.0028	0.0503	-0.00411407	-0.001980321	0.04631284	-17.7695962	0.067848721	0.049682635	0.035189512	0.481353345	0.750753543	0.927851775	3.774142216	21.82609106	52.11467748	10.83482519	0.518646655	3.567439899	0.067848721	0.700054212	1.308786833	0.046526638	0.065788577	64.73957396	0	0	1	0	0	0	0	0	0	0	0	
4706398392011	13.6585	1	1	1.941840736	1.44378252	0.625207375	0.625207375	0.941840736	0.367779579	-0.0762	0.0027	0.0620	0.004552243	0.002004266	-0.080690988	22.77699942	0.081560854	0.061153447	0.045651164	0.440280948	0.848623205	1.080460404	3.056333311	40.9777976	53.60881941	10.98951948	0.559719052	2.487151833	0.081560854	0.736679471	1.435201732	0.048476566	0.088937771	65.54272908	0	0	0	1	0	0	0	0	0	0	0	
4706398392012	13.7119	1	1	2.156267454	1.717578787	0.818541554	0.818541554	1.156267454	0.413270474	-0.0494	0.0486	0.0666	0.079518415	0.036547209	0.101207022	1.324845983	0.089600365	0.064385626	0.048419423	0.459606855	0.899243769	1.028780489	2.877246206	52.39728813	56.38833625	12.6257221	0.540393145	3.103841871	0.089600365	0.726883621	1.54441593	0.0443455	0.102877167	64.01298488	0	0	0	0	1	0	0	0	0	0	0	
4706398392013	13.7784	1	1	1.911030365	1.592087276	0.865328477	0.865328477	0.911030365	0.593101502	-0.0692	0.0263	0.1007	0.033063329	0.018584035	0.306999339	3.755514603	0.159370764	0.098668236	0.069792615	0.562073915	0.721195195	0.641692937	3.082497254	57.66597642	48.45595876	13.53432787	0.437926085	2.749842357	0.159370764	0.693187514	1.56103113	0.042425581	0.157170235	66.64056248	0	0	0	0	0	1	0	0	0	0	0	
4706398392014	13.8407	1	1	2.09170372	1.76343832	0.889607924	0.889607924	1.09170372	0.519460358	-0.0099	0.0822	0.0854	0.111768889	0.059149782	0.00210304	1.014951946	0.12751935	0.083384008	0.060034187	0.529215084	0.830502601	0.749754569	2.90665349	60.46165653	56.33161917	14.61115023	0.470784916	4.2232775	0.12751935	0.70265097	1.642819364	0.039584993	0.140361756	67.9643862	0	0	0	0	0	0	1	0	0	0	0	
4706398392015	13.9007	1	1	2.049336449	1.665417447	0.916687873	0.916687873	1.049336449	0.884269862	0.0099	0.0475	0.1404	0.06607249	0.034718983	0.054324755	3.033035336	0.221911091	0.144184912	0.105303901	0.525468056	0.839365755	0.75429352	3.074292595	60.72231956	46.31982601	14.99753173	0.474531944	4.395786334	0.221911091	0.750270898	1.771721382	0.038856658	0.248669079	66.24099803	0	0	0	0	0	0	0	1	0	0	0	
4706398392016	13.9453	1	1	1.846585141	1.438155668	0.651576681	0.651576681	0.846585141	0.560098446	-0.0301	0.0513	0.0880	0.067489333	0.037993771	0.120207263	1.683363769	0.146341954	0.08634472	0.063957338	0.562959652	0.783796116	0.621345291	3.448651148	41.23855413	48.37889696	15.23994757	0.437040348	3.458933453	0.146341954	0.727184504	1.765410619	0.038972418	0.155271412	63.29040828	0	0	0	0	0	0	0	0	1	0	0	
4706398392017	14.0385	1	1	1.80069366	1.410601417	0.621881828	0.621881828	0.80069366	0.511600111	-0.0401	0.0443	0.0820	0.052853689	0.030904252	0.14007067	1.806368932	0.134423943	0.079985739	0.055824481	0.584713257	0.788665658	0.553339262	3.464754148	39.60463828	49.28096059	15.36655183	0.415286743	3.019132449	0.134423943	0.680779275	1.753628416	0.038933103	0.143799026	63.68515121	0	0	0	0	0	0	0	0	0	1	0	
4706398392018	14.0955	1	1	1.813191916	1.449296629	0.544932759	0.462949204	0.813191916	0.411954826	-0.0373	0.0562	0.0757	0.067889627	0.038528162	0.027530443	1.30512564	0.116266959	0.073292766	0.050284092	0.567511763	0.77033614	0.582618082	3.001946422	39.95434804	64.80092718	14.80294439	0.432488237	3.051627304	0.116266959	0.664397103	1.648730966	0.039061857	0.124782212	73.31977642	0	0	0	0	0	0	0	0	0	0	1	
4706622902008	11.8362	0	1	4.87350325	4.384365378	3.32637701	1.574923024	3.87350325	1.30730414	0.0478	0.0543	0.1426	0.055113458	0.041853935	0	2.643091821	0.459823712	0.143624968	0.110623792	0.759414059	0.464408095	0.206643588	1.880486478	152.9630188	42.71853387	9.082057172	0.240578703	4.972488804	0.459823712	0.775502819	2.309260576	0.066650789	0.329411004	45.98487134	1	0	0	0	0	0	0	0	0	0	0	
4706622902009	11.9089	0	1	3.545855243	3.147231673	2.01360965	1.476492422	2.545855243	1.219842252	0.0406	0.0701	0.1396	0.069026064	0.0542416	0.112685721	1.957438888	0.49571065	0.137173913	0.106174618	0.785813321	0.397705263	0.162823972	2.463526333	96.77241997	48.00692619	9.098567335	0.214186679	4.932123866	0.49571065	0.760317952	2.378210526	0.068763053	0.332105263	48.05917569	0	1	0	0	0	0	0	0	0	0	0	
4706622902010	11.9628	0	1	3.613163197	3.148571002	2.001940154	0.912842325	2.613163197	1.358704574	0.0479	0.0859	0.1523	0.082845813	0.067279731	0.090721438	1.725876777	0.617995452	0.148174672	0.116116525	0.812107801	0.372107031	0.126859011	2.468917803	95.39704034	47.53807817	9.125761487	0.187892199	5.828627708	0.617995452	0.762365441	2.769489169	0.073623316	0.421823236	47.65229378	0	0	1	0	0	0	0	0	0	0	0	
4706622902011	12.0227	0	1	3.671927695	3.169769324	1.794685013	0.640496425	2.671927695	1.064683664	0.0537	0.0785	0.1204	0.07598139	0.062777414	0.080215164	1.510237275	0.545570802	0.118491773	0.094808791	0.826220922	0.318112118	0.103100243	2.408945628	86.15128048	57.36043876	9.772151899	0.173779078	6.364451827	0.545570802	0.787678761	2.957267848	0.070461409	0.355950931	48.00356601	0	0	0	1	0	0	0	0	0	0	0	
4706622902012	12.5367	0	1	3.87392982	3.409019655	2.319124563	1.480405161	2.87392982	1.640962257	0.0558	0.0787	0.1880	0.076812568	0.041488544	0.092999418	2.356654256	0.212611219	0.185460022	0.097774153	0.540127027	2.29931285	0.744728347	2.253077677	112.7000787	46.07937007	10.09031894	0.459872973	33.13216561	0.212611219	0.520059921	2.987288748	0.068261073	0.561626875	48.59595749	0	0	0	0	1	0	0	0	0	0	0	
4706622902013	12.5986	0	1	4.656968018	4.100450294	3.041623369	1.379575107	3.656968018	1.199110957	0.0463	0.0837	0.1366	0.077387169	0.043791282	0.114530472	1.601711906	0.16156784	0.134123269	0.070141018	0.565872651	1.485715431	0.666724606	1.885518421	145.6842269	44.99452226	11.39953507	0.434127349	1182.470588	0.16156784	0.51362568	2.031507526	0.052723572	0.277423836	47.89686598	0	0	0	0	0	1	0	0	0	0	0	
4706622902014	12.6859	0	1	4.94391375	4.361171668	3.545800468	0.965357327	3.94391375	1.361132031	0.0691	0.1500	0.2059	0.142035881	0.08295323	0.126279293	1.281008692	0.255460334	0.192092545	0.106263809	0.584030103	0.898657713	0.580818289	1.337352682	229.5672212	45.99758018	12.30958989	0.415969897	12.63547558	0.255460334	0.516180939	1.372803661	0.040324285	0.282612811	64.74341217	0	0	0	0	0	0	1	0	0	0	0	
4706622902015	12.6997	0	1	5.520512036	5.090960723	4.102057757	1.112062563	4.520512036	1.077023898	0.0387	0.0467	0.1364	0.042528887	0.025679841	0.048258395	2.929878773	0.189911254	0.136850637	0.075238822	0.603821151	0.73811562	0.542433159	1.43005247	216.6911997	46.25128759	9.507000737	0.396178849	7.060543414	0.189911254	0.551503128	1.247462963	0.049550142	0.170185152	52.82499968	0	0	0	0	0	0	0	1	0	0	0	
4706622902016	12.7634	0	1	6.746902007	6.249805661	5.153139147	1.408340573	5.746902007	0.447985733	-0.0089	0.0532	0.0510	0.050305812	0.030574139	0.072684263	0.917665792	0.071531312	0.048826558	0.028056841	0.607765533	0.766656453	0.551698352	1.302823488	238.6961265	46.48978996	8.12981641	0.392231603	3.507185973	0.071531312	0.550509187	1.280485205	0.060109606	0.065260255	46.32052807	0	0	0	0	0	0	0	0	1	0	0	
4706622902017	12.8342	0	1	7.418804458	6.80372847	5.83845998	1.793353597	6.418804458	0.712178318	0.0178	0.0876	0.0855	0.080420966	0.050906559	0.117999076	0.920968503	0.127746963	0.08067041	0.046883337	0.633001089	0.830416584	0.495426936	1.122359458	289.2326309	42.96069895	9.436382941	0.367001579	3.93342599	0.127746963	0.548145263	1.511398495	0.057290294	0.129271217	49.53919902	0	0	0	0	0	0	0	0	0	1	0	
4706622902018	12.8522	0	1	8.216795984	7.53242604	6.327123356	2.389527406	7.216795984	0.950002075	0.0585	0.0510	0.1025	0.044963253	0.02922579	0.045447265	2.052900565	0.171419587	0.104688007	0.059997642	0.649992794	0.826183432	0.457243822	1.128120061	289.5716166	48.09393456	11.29661735	0.350004586	4.918246771	0.171419587	0.58541986	1.686126374	0.050170035	0.172805217	45.7667095	0	0	0	0	0	0	0	0	0	0	1	
4710874272008	13.6457	0	1	2.863226237	2.585647876	1.487495587	1.487495587	1.863226237	0.906623906	-0.0969	0.0238	0.1023	0.049608007	0.025105887	0	4.363606325	0.221804466	0.10389644	0.109552206	0.506085378	1.186997112	0.773110709	3.096586355	66.63703344	51.61531418	12.04583686	0.493913437	5.752943635	0.221804466	1.071353573	3.408652505	0.052463966	0.348554774	44.79813859	1	0	0	0	0	0	0	0	0	0	0	
4710874272009	13.8047	0	1	2.948324757	2.599269047	1.709179144	1.709179144	1.948324757	0.734986596	-0.1236	0.0425	0.0952	0.084525637	0.038959293	0.067748824	2.212339785	0.159884795	0.094089554	0.086191194	0.460916881	1.409069728	0.958906565	2.619256587	87.08204089	48.80821373	12.79948621	0.539083119	4.323158482	0.159884795	0.905600891	3.025159548	0.047862906	0.287921661	50.94962761	0	1	0	0	0	0	0	0	0	0	0	
4710874272010	13.8383	0	1	3.010724182	2.686659054	1.932133417	0.6609306	2.010724182	0.559078822	-0.1524	0.0285	0.0763	0.057747227	0.025933225	0.007535418	2.639050132	0.124227283	0.07519275	0.06843908	0.449081731	1.25355665	1.0011259	2.432351287	101.5112291	43.93646389	14.23033545	0.550918269	2.99742606	0.124227283	0.896454783	2.622510345	0.041079519	0.200213328	52.53841592	0	0	1	0	0	0	0	0	0	0	0	
4710874272011	13.8370	0	1	2.898647119	2.582737132	1.752958642	0.485829552	1.898647119	0.408288391	-0.1457	0.0164	0.0515	0.034908358	0.015045498	-0.041493984	3.16673172	0.083734555	0.051789256	0.047645055	0.430999872	1.31703341	1.105674056	2.73601044	85.96277519	44.74602944	14.09197104	0.569001107	3.533417463	0.083734555	0.925473304	2.694808211	0.042487764	0.138733645	49.03867846	0	0	0	1	0	0	0	0	0	0	0	
4710874272012	13.9121	0	1	2.644110816	2.400734323	1.393578849	0.432457617	1.644110816	0.311989764	-0.1458	0.0632	0.0438	0.13904028	0.061170886	0.100433062	0.665904773	0.072732873	0.042079259	0.040733985	0.439950828	1.404658897	1.024323277	2.69548889	75.93226101	60.6415714	15.62117117	0.560049172	3.695002928	0.072732873	0.930537234	3.043367233	0.03983675	0.133222478	54.48723698	0	0	0	0	1	0	0	0	0	0	0	
4710874272013	14.1882	0	1	2.282692186	1.974215147	0.963148253	0.477525109	1.282692186	0.289223675	-0.1591	0.0839	0.0394	0.15964709	0.0726097	0.362471341	0.4343994	0.057854748	0.036452296	0.03154161	0.454813803	1.512545154	1.015242191	3.217476126	50.22057669	58.84934661	13.82073851	0.545186197	2.185560676	0.057854748	0.800963463	2.777825825	0.042244923	0.109389633	52.1421043	0	0	0	0	0	1	0	0	0	0	0	
4710874272014	14.2311	0	1	2.146017117	1.826170099	0.954056305	0.691615618	1.146017117	0.438681468	-0.1420	0.0383	0.0645	0.072134638	0.032108805	0.021562346	1.645605525	0.095225635	0.06308252	0.052838427	0.445123259	1.365634608	1.037425848	3.171395671	54.11540941	54.35671754	13.53050421	0.554876081	2.718767972	0.095225635	0.819755244	2.576921002	0.041687243	0.16609891	56.72140011	0	0	0	0	0	0	1	0	0	0	0	
4710874272015	14.2425	0	1	2.301277301	1.958047716	1.202623562	0.958474855	1.301277301	0.381816217	-0.1190	0.0052	0.0583	0.009642786	0.00417709	-0.015634707	11.58903468	0.085403981	0.059877586	0.048408439	0.433182875	1.228682509	1.075092299	2.843468441	71.94536735	48.63576494	14.14470416	0.566817125	3.072119354	0.085403981	0.829629282	2.316535858	0.038763116	0.135168667	59.8236802	0	0	0	0	0	0	0	1	0	0	0	
4710874272016	14.2690	0	1	2.43821374	1.397496232	1.309249577	0.995903222	1.43821374	0.458278701	-0.1319	0.0529	0.0634	0.102036633	0.046175	0.072733599	1.159100604	0.097762102	0.061331196	0.05352147	0.452533554	1.227090126	1.005857282	2.966598312	70.18444429	5.151599003	14.23000081	0.547466446	2.96805398	0.097762102	0.844751328	2.406867848	0.039300143	0.152493523	53.60661979	0	0	0	0	0	0	0	0	1	0	0	
4710874272017	14.3211	0	1	2.444643319	2.186499413	1.332577611	1.125464869	1.444643319	0.43194519	-0.1345	0.0511	0.0609	0.092561018	0.045413149	0.142206247	1.153804268	0.102867887	0.059002143	0.052397886	0.49062932	1.167511023	0.832399069	2.901400459	72.66943789	50.90385459	14.69168859	0.50937068	3.022405625	0.102867887	0.860415646	2.58860663	0.039200206	0.15764185	54.53298728	0	0	0	0	0	0	0	0	0	1	0	
4710874272018	14.3658	0	1	2.332677265	2.098786502	1.260055513	1.212781869	1.332677265	0.356772876	-0.1342	0.0295	0.0510	0.049967146	0.02605206	0.11126081	1.721585123	0.093709405	0.050787903	0.044850839	0.521383799	1.09973274	0.710877332	2.996176555	69.91881464	50.93011594	15.25244131	0.478616201	3.076537773	0.093709405	0.878619431	2.737989924	0.03860126	0.139766026	55.48867799	0	0	0	0	0	0	0	0	0	0	1	
4712349992008	12.9586	1	1	1.21712391	0.793197497	0.356243649	0.272752554	0.21712391	0.648205786	0.0004	-0.0121	0.1068	-0.032320614	-0.015629307	0	-9.13536328	0.27647558	0.110829686	0.142779397	0.483570851	0.872722855	0.701075257	4.986132958	22.86987725	26.93080617	11.85228519	0.516426793	4.86775	0.27647558	1.336753373	3.939162733	0.054243272	0.420744238	64.19729107	1	0	0	0	0	0	0	0	0	0	0	
4712349992009	13.1062	1	1	1.147907797	0.792003816	0.267364518	0.185782562	0.147907797	0.561406983	0.0115	0.0485	0.1027	0.120319838	0.060403735	0.203375297	2.098792019	0.254580481	0.101687676	0.126774877	0.502026398	0.82080202	0.619389695	4.763102183	19.35293141	36.0326005	12.05792462	0.497975634	6.522212149	0.254580481	1.234673967	3.723638882	0.052571816	0.382338879	72.38406796	0	1	0	0	0	0	0	0	0	0	0	
4712349992010	13.1948	1	1	1.198638603	0.748177836	0.234891034	0.157942091	0.198638603	0.393305706	-0.0053	0.0343	0.0671	0.080182304	0.041500013	0.126380567	1.93997669	0.166881968	0.06648028	0.080509058	0.51757072	0.802025303	0.612150088	4.891872834	15.63962414	32.9651173	11.98975225	0.48243114	5.446795647	0.166881968	1.200267142	3.466082892	0.051817657	0.2324908	66.58246546	0	0	1	0	0	0	0	0	0	0	0	
4712349992011	13.4219	1	1	1.275836835	0.762625309	0.191413688	0.11983224	0.275836835	0.406464914	0.0082	0.0487	0.0739	0.113797577	0.05110584	0.088934497	1.49831767	0.138994352	0.073021303	0.076572784	0.449094278	1.061537994	0.900771653	4.308429083	13.75240075	39.05328762	12.15295583	0.550905722	3.749070879	0.138994352	1.035536614	3.03229041	0.048564689	0.224222799	71.8464853	0	0	0	1	0	0	0	0	0	0	0	
4712349992012	13.4429	1	1	1.352002599	0.671991461	0.195591034	0.101304126	0.352002599	0.559558175	-0.0072	0.0334	0.0823	0.073341647	0.035852439	0.111635568	2.440647773	0.171185983	0.081553803	0.087503175	0.488841473	1.0034362	0.802408341	5.031265018	11.30531923	26.40841099	7.149638561	0.511158527	4.101656736	0.171185983	1.063734605	3.008600764	0.070035808	0.247488536	57.8008052	0	0	0	0	1	0	0	0	0	0	0	
4712349992013	13.5842	1	1	1.665398611	0.931451465	0.491546293	0.38570956	0.665398611	0.768276546	-0.0014	0.0470	0.1037	0.103321799	0.048318695	0.101799394	2.180808054	0.197941747	0.102474161	0.105373799	0.467652474	1.172645782	0.923690769	4.448869467	26.23851201	22.50306175	8.333831932	0.532347526	4.450590798	0.197941747	1.016208736	3.015381278	0.061224079	0.312674129	53.37953388	0	0	0	0	0	1	0	0	0	0	0	
4712349992014	13.6290	1	1	1.593565487	0.953459773	0.596131959	0.493755681	0.593565487	0.726166561	-0.0070	0.0374	0.1107	0.082841681	0.039273057	0.060197163	2.917121817	0.21783333	0.109236919	0.114564291	0.474073637	1.097286872	0.849297513	4.114912668	35.73139389	20.52483887	7.862673881	0.525926363	4.513791935	0.21783333	1.034531127	3.083376433	0.067833738	0.341454041	59.93873222	0	0	0	0	0	0	1	0	0	0	0	
4712349992015	13.6706	0	1	1.557751771	0.886292101	0.499237372	0.29361888	0.557751771	0.557814168	-0.0250	0.0297	0.0873	0.067681122	0.031851095	0.034860105	2.920011614	0.175682846	0.086616335	0.093005567	0.470605303	1.114673896	0.840468166	4.101754886	30.55890341	23.17346992	8.285039141	0.529394697	5.250530285	0.175682846	1.065337862	3.274405864	0.066196808	0.285860463	61.21116958	0	0	0	0	0	0	0	1	0	0	0	
4712349992016	13.7580	0	1	1.82982827	1.115591582	0.710948975	0.25962634	0.82982827	0.42749873	-0.0247	0.0262	0.0659	0.05380028	0.026363146	0.136379156	2.50237043	0.1293584	0.065570733	0.065970358	0.490018758	1.067783028	0.827692793	3.544128735	42.76783442	23.83826959	9.3201718	0.509981242	4.437156989	0.1293584	1.000768969	3.004531376	0.058842957	0.198057709	60.15598293	0	0	0	0	0	0	0	0	1	0	0	
4712349992017	14.6169	0	1	1.602519207	1.238772521	0.734249051	0.373233573	0.602519207	0.419764496	-0.0636	0.0263	0.0689	0.114419285	0.024424236	0.028287837	2.611790858	0.081103577	0.068630205	0.063790998	0.213462586	1.489300488	3.667608074	3.799800272	47.04735213	32.88669924	11.50538823	0.786537414	3.077129731	0.081103577	0.925374876	2.171807207	0.044797697	0.149714188	64.07546878	0	0	0	0	0	0	0	0	0	1	0	
4712349992018	14.6015	0	1	1.61180771	1.294101812	0.835128434	0.483713747	0.61180771	0.397843612	-0.0745	0.0177	0.0641	0.069787119	0.017702023	0.170111241	3.614204443	0.085723008	0.064028738	0.063978729	0.253657447	1.37147895	2.761097013	3.849923086	51.90510047	29.4194535	12.31436236	0.746342553	2.493320691	0.085723008	0.99790339	2.337380364	0.043286876	0.149856815	62.15223713	0	0	0	0	0	0	0	0	0	0	1	
4748909062008	12.6376	0	1	2.644562639	1.968546721	0.048748756	0.048748756	1.644562639	0.753539451	0.0412	0.0691	0.0765	0.109211384	0.057650524	0	1.109402287	0.135469048	0.076669119	0.063957624	0.527880172	0.848998163	0.733582301	3.725666662	2.061077499	73.42999547	8.552664739	0.472119828	6.240201179	0.135469048	0.836265496	1.833440139	0.052735062	0.140221586	42.27959134	1	0	0	0	0	0	0	0	0	0	0	
4748909062009	12.7337	0	1	2.766293982	2.10503124	0.59085827	0.59085827	1.766293982	1.306511016	0.0378	0.0667	0.1434	0.096340623	0.05442799	0.178235243	2.153441734	0.269412028	0.143606889	0.117207505	0.564953685	0.764223555	0.611269503	3.292583479	26.87582728	62.62520913	8.795025366	0.435049265	5.298423423	0.269412028	0.817104254	1.808224365	0.051050727	0.259376285	45.48608123	0	1	0	0	0	0	0	0	0	0	0	
4748909062010	12.7758	0	1	2.410881332	1.76094234	0.278791102	0.278791102	1.410881332	0.782623659	-0.0144	0.0352	0.0873	0.04938146	0.028825348	0.077620778	2.454616819	0.169972345	0.086280935	0.070755184	0.583728146	0.677040972	0.558251322	3.716541871	12.27095579	62.70469718	9.171981466	0.416274682	3.829044394	0.169972345	0.810065537	1.683041066	0.04815403	0.147005242	44.01487599	0	0	1	0	0	0	0	0	0	0	0	
4748909062011	12.7959	0	1	2.072267564	1.220871376	0.040541522	0.040541522	1.072267564	0.410065147	-0.0392	0.0180	0.0553	0.027028859	0.015473319	0.000712302	3.03332139	0.109784801	0.054669439	0.046935551	0.572474012	0.628512279	0.546862289	3.575847884	2.12896954	60.78074656	8.105100373	0.427523216	3.021047419	0.109784801	0.84815246	1.702761964	0.053788687	0.094228425	52.5133102	0	0	0	1	0	0	0	0	0	0	0	
4748909062012	12.8452	0	1	1.718497648	1.108683113	0.015285296	0.015285296	0.718497648	0.830353181	-0.0068	0.0596	0.1186	0.08479873	0.050481461	0.092354251	1.956560376	0.244062912	0.116554044	0.098770026	0.595309156	0.586528722	0.479988298	4.075558654	0.889101406	59.97023055	8.054159921	0.404690844	5.115520522	0.244062912	0.833102433	1.710072313	0.056509497	0.202740839	58.16710447	0	0	0	0	1	0	0	0	0	0	0	
4748909062013	12.8883	0	1	2.022669646	1.25398599	0.160707379	0.160707379	1.022669646	-0.286991276	-0.2079	-0.1158	-0.0433	-0.187556703	-0.091437324	-0.144960172	0.369174637	-0.065868706	-0.042765338	-0.033756341	0.487518292	0.799121232	0.809934108	3.279057909	8.358266764	64.36875015	7.608618169	0.51247918	-1.598901785	-0.065868706	0.780118739	1.578820569	0.060451703	-0.068316786	52.00922833	0	0	0	0	0	1	0	0	0	0	0	
4748909062014	12.7686	0	1	1.331765547	0.862598148	0.527481336	0.140067412	0.331765547	0.136136678	-0.2711	-0.1947	0.0452	-0.522799215	-0.170800013	-0.405493258	-0.23512143	0.059645159	0.045781246	0.040158743	0.326702886	0.697441608	1.20637401	2.26380942	58.27371557	43.7644829	7.38439138	0.673294265	-0.633891709	0.059645159	0.889349785	1.639598094	0.067673381	0.074036335	110.4754075	0	0	0	0	0	0	1	0	0	0	0	
4748909062015	12.6328	0	1	1.94908988	1.66419638	1.054790414	0.38666378	0.94908988	0.352690393	-0.0667	0.0014	0.0613	0.004247741	0.001595693	0.003880532	43.30879346	0.11068834	0.061239951	0.069107522	0.375656714	0.777365261	1.187425946	2.952596188	72.60429131	41.25772244	7.974925706	0.624343286	3.120263298	0.11068834	1.127632566	2.046180173	0.070183306	0.125401168	68.83290778	0	0	0	0	0	0	0	1	0	0	0	
4748909062016	12.6614	0	1	2.371732852	2.004693141	1.378718412	0.65333935	1.371732852	0.460216606	-0.0675	0.0080	0.0729	0.023724129	0.008873131	0.024487491	9.112223016	0.129162994	0.073104923	0.080853952	0.374012951	0.95831168	1.252604557	2.659969253	87.45742268	39.05726602	8.645137561	0.625983877	2.77327074	0.129162994	1.108361293	2.358788157	0.070947118	0.172071458	63.43385418	0	0	0	0	0	0	0	0	1	0	0	
4748909062017	12.7237	0	1	2.205388833	1.922928214	1.318225068	0.526619444	1.205388833	0.479542674	-0.0773	0.0129	0.0912	0.03655399	0.013462776	0.047982432	7.027667109	0.149773107	0.090442714	0.09461191	0.36829841	0.966615391	1.237788363	2.384369372	98.35526377	45.43082571	10.04147343	0.63170159	2.30051656	0.149773107	1.037474076	2.308530812	0.059870375	0.210525269	74.61188998	0	0	0	0	0	0	0	0	0	1	0	
4748909062018	12.6908	0	1	2.76363237	2.403635299	1.714301404	0.756621698	1.76363237	0.422580586	-0.0240	0.0338	0.0627	0.094461825	0.038398177	0.068067444	1.851323176	0.119774832	0.062561143	0.071087435	0.406494126	0.934927264	1.086878512	2.439939065	101.7220949	39.47552297	11.83225177	0.593508953	2.886739705	0.119774832	1.134338193	2.493667373	0.052520443	0.15627475	59.33734563	0	0	0	0	0	0	0	0	0	0	1	
4805437892008	13.0044	0	1	0.054919308	2.616231392	1.369023814	0.92811408	-0.945080692	0.821527399	0.0076	0.0403	0.1035	0.070697113	0.035825033	0	2.554836683	0.185555393	0.103061201	0.09152711	0.506739697	0.970166662	0.789271229	144.527032	68.50686195	59.05555221	9.37422616	0.493260303	4.218843304	0.185555393	0.884304495	2.246756811	0.051791844	0.232543381	50.04066493	1	0	0	0	0	0	0	0	0	0	0	
4805437892009	13.0137	0	1	0.059926895	2.563485956	1.342343209	0.792939592	-0.940073105	0.486744902	-0.0008	0.0124	0.0591	0.026359596	0.01154479	-0.127667795	4.886249517	0.100370523	0.060634165	0.056410725	0.437972951	1.01535495	1.079656618	137.3826645	64.73012884	56.26683327	9.607357357	0.56202482	4.17358838	0.100370523	0.954144129	2.171548181	0.049565689	0.128385853	48.2217427	0	1	0	0	0	0	0	0	0	0	0	
4805437892010	13.0513	0	1	3.009203748	2.630676714	1.412096878	0.883578094	2.009203748	0.466530994	0.0007	0.0464	0.0555	0.110023255	0.046426386	0.000386892	1.176911336	0.094527326	0.054567679	0.05463974	0.421968843	1.091994546	1.166215717	2.792945879	66.25509069	54.51574593	9.322677127	0.578031157	3.645005185	0.094527326	0.98433343	2.332086933	0.05274087	0.129452703	46.91964959	0	0	1	0	0	0	0	0	0	0	0	
4805437892011	13.1248	0	1	3.06934828	2.763694598	1.609658832	1.047509145	2.06934828	0.685601243	0.0306	0.0562	0.0874	0.15194113	0.05602541	-0.059527868	1.555072825	0.138013426	0.08747088	0.087123593	0.368731034	1.322228908	1.466121705	2.555668658	82.94399142	55.20078185	10.20230173	0.631268966	5.898852972	0.138013426	0.996815763	2.614116416	0.050592631	0.228478744	51.52892635	0	0	0	1	0	0	0	0	0	0	0	
4805437892012	13.2558	0	1	3.46658776	3.118206503	2.083422683	1.225802409	2.46658776	0.865083896	0.0188	0.1028	0.1166	0.249840852	0.100287912	0.240949057	1.084223386	0.18165019	0.111460363	0.1087345	0.401407181	1.361343437	1.25729522	2.140809711	113.7276264	53.22236284	10.69896907	0.598592819	5.764109562	0.18165019	0.932801848	2.685266733	0.048355523	0.313015176	54.58691954	0	0	0	0	1	0	0	0	0	0	0	
