ZScore	DIST
1.341186373	0
1.353934042	0
4.260317161	0
4.842041848	0
5.761629668	0
5.540194118	0
5.965646477	0
6.832510186	0
6.885818126	0
6.941240734	0
7.731024366	0
7.957305386	0
7.634665895	0
2.419908636	0
2.794326535	0
2.8587765	0
2.381255078	0
3.037166996	0
3.571504214	0
3.562295791	0
2.595951804	0
3.230518889	0
3.982068581	0
3.652934968	0
2.397976609	0
5.221504443	0
5.116405976	0
4.813099931	0
4.636837032	0
5.315160085	0
4.541916713	0
5.190965853	0
5.259702954	0
5.86366872	0
4.965111837	0
4.582856844	0
3.158833778	0
3.284135857	0
4.034668837	0
3.639733852	0
4.305212586	0
4.851538517	0
4.085780713	0
3.06366302	0
3.235743888	0
3.977440776	0
2.161213578	0
3.866947139	0
4.3236687	0
3.863957388	0
3.576566272	0
4.591389182	0
3.777750035	0
3.779408825	0
3.918877788	0
3.948277955	0
3.486031382	0
4.01848498	0
3.236265536	0
4.086260564	0
4.875324149	0
4.22194841	0
5.295738562	0
5.920349166	0
5.278999536	0
5.157302065	0
5.93642421	0
6.057369729	0
4.626233398	0
3.412625345	0
1.216907331	0
-0.169845282	1
0.856493985	1
2.224414126	0
2.627787993	0
2.421144421	0
2.568767126	0
1.587369841	0
2.683064044	0
3.018707082	0
2.065023189	0
2.332712403	0
3.186443032	0
2.871138366	0
3.651002376	0
4.035485746	0
3.669637011	0
3.817591384	0
4.24679705	0
4.999666872	0
2.830353531	0
2.421258213	0
2.459138027	0
2.968518019	0
2.921562675	0
3.724778042	0
3.86950891	0
4.097874799	0
3.770401129	0
4.246614901	0
4.374303283	0
3.359294498	0
3.663897422	0
3.864114147	0
4.176639669	0
4.209369641	0
4.443864322	0
4.431677667	0
4.687123448	0
5.121098652	0
5.436447532	0
5.561817854	0
3.599168753	0
3.450674196	0
3.891255778	0
3.544178736	0
3.68973925	0
3.570292686	0
4.300730128	0
5.125799399	0
5.118845025	0
5.401858977	0
5.597872106	0
4.084358729	0
3.240610978	0
2.754085676	0
3.339719539	0
2.823267672	0
3.482648046	0
3.865619291	0
4.010409195	0
2.888049146	0
3.483676866	0
3.497510999	0
0.659825794	1
1.785083709	0
2.603819207	0
3.561430525	0
2.958079038	0
3.217964499	0
3.230957742	0
4.433721897	0
6.097177591	0
6.497820138	0
2.429494122	0
2.875448551	0
3.133270338	0
3.246617258	0
3.322318095	0
3.75374415	0
3.77547549	0
3.552186358	0
3.563512012	0
3.881746466	0
4.082756991	0
4.286323879	0
4.203721406	0
5.030861229	0
6.154133393	0
6.104846826	0
5.826352717	0
5.933801188	0
6.061395176	0
6.003392064	0
6.252604856	0
6.592336565	0
3.181897547	0
3.315108262	0
3.228963688	0
3.28384713	0
3.200454863	0
3.02024952	0
3.473353878	0
3.507330278	0
3.308404478	0
3.258600593	0
3.752836771	0
1.397692036	0
2.220248387	0
2.507084662	0
2.515249662	0
3.024540631	0
3.546959521	0
4.838276135	0
5.079652403	0
5.469656779	0
6.017697536	0
3.82735009	0
4.361019145	0
4.490916846	0
5.434026166	0
5.446187497	0
5.333435563	0
5.960339273	0
6.146348201	0
6.414476745	0
6.438837524	0
6.034284361	0
6.209393362	0
4.46250841	0
5.679488392	0
5.774045298	0
5.691938646	0
5.991170401	0
6.404599501	0
6.494819332	0
6.183211232	0
6.621300267	0
6.557874537	0
5.380715948	0
5.510175109	0
6.35900008	0
6.225086396	0
5.980531401	0
6.305292037	0
6.793101254	0
6.826207075	0
7.021171151	0
7.569807242	0
8.226123136	0
7.91469122	0
4.498870314	0
4.330923012	0
5.093758724	0
5.403831927	0
5.664526937	0
6.271470665	0
6.237147603	0
6.491085435	0
6.149162323	0
6.340234843	0
6.697015999	0
2.355802778	0
3.724897415	0
3.699232401	0
2.302968004	0
2.422491194	0
3.161025317	0
2.960421302	0
3.568924279	0
3.659053259	0
4.183253444	0
4.117047845	0
3.614023194	0
3.841036061	0
3.829012504	0
4.324834911	0
3.985243148	0
3.057571155	0
3.480923991	0
4.949284592	0
5.653724489	0
6.05514487	0
5.122506568	0
0.893771647	1
3.542183818	0
2.893301146	0
3.364041318	0
3.276680307	0
3.900138813	0
3.548802382	0
3.566183628	0
3.848844405	0
4.041803368	0
3.792410035	0
6.251422745	0
6.417601542	0
5.918833525	0
6.485474708	0
5.02993415	0
4.929293567	0
5.677808178	0
5.711605358	0
6.513545921	0
6.241777401	0
6.128728317	0
3.836233082	0
4.830794677	0
5.178567287	0
4.423013572	0
4.64524416	0
4.655323373	0
4.605028859	0
5.114883689	0
5.590511038	0
5.713190666	0
6.084648237	0
1.520542153	0
2.413431235	0
2.400372581	0
2.55307276	0
2.740946144	0
3.048375854	0
2.564189812	0
1.798510715	0
1.923021944	0
1.271363502	0
1.85458424	0
1.808772139	0
3.265523288	0
2.978752806	0
2.551336523	0
3.411719322	0
4.027400314	0
4.047731607	0
4.075167541	0
4.236838028	0
4.323221076	0
3.732321033	0
2.566212111	0
2.097836468	0
2.716356104	0
3.637408058	0
2.876256897	0
4.320452578	0
4.372875776	0
4.191475328	0
3.600999455	0
4.386181135	0
4.079451105	0
3.048994302	0
4.296432973	0
4.615479118	0
3.857699201	0
3.942526221	0
4.295407753	0
4.24438244	0
3.517027917	0
3.962013481	0
4.278676521	0
4.153647677	0
4.811208724	0
2.960269159	0
3.935152338	0
4.581717614	0
3.399815535	0
4.002345765	0
4.965544558	0
3.339819655	0
1.996628512	0
2.061069206	0
3.673926792	0
4.349401331	0
3.414173205	0
4.531264506	0
4.906832025	0
4.075191418	0
4.181270169	0
4.094749336	0
4.308144403	0
4.233353086	0
4.40014586	0
4.658356463	0
4.87616487	0
5.420571933	0
5.9337646	0
6.510845954	0
7.001368037	0
6.913576297	0
7.741947159	0
6.857107977	0
7.56795731	0
7.497653093	0
8.31224475	0
4.900264233	0
5.142108699	0
5.441030513	0
5.294545364	0
5.622629719	0
4.8233114	0
2.984394133	0
2.952094212	0
3.157306319	0
3.28581567	0
6.604938591	0
6.030257428	0
7.679227267	0
9.350833164	0
9.682992751	0
10.38703872	0
9.753599876	0
4.424016978	0
3.734140127	0
3.895301549	0
0.666824345	1
-0.265972571	1
1.838155698	0
1.9538784	0
1.925808084	0
2.791217316	0
6.009255942	0
6.990179114	0
7.639852189	0
7.911338589	0
6.719707587	0
6.322546261	0
2.889146682	0
2.526981354	0
2.913866637	0
2.850812697	0
3.27595645	0
3.330437257	0
2.731307438	0
1.632361171	0
0.906026803	1
0.56671049	1
1.244266593	0
11.24919191	0
3.798309013	0
2.076644428	0
1.933360742	0
2.300958982	0
2.520086148	0
2.498560776	0
1.383957737	0
2.304025015	0
2.115364726	0
2.250692089	0
5.591258561	0
5.781530924	0
6.000066751	0
6.582543035	0
6.708079544	0
6.965304175	0
6.436645587	0
6.183251591	0
5.855465721	0
6.416602347	0
4.789126706	0
2.420133752	0
2.205205506	0
2.569859785	0
3.165597333	0
2.148281091	0
2.041915265	0
3.509496206	0
2.231561363	0
3.314969987	0
4.397673568	0
3.452409076	0
3.371606809	0
2.325363435	0
3.440727395	0
3.954759644	0
3.873007941	0
4.233876551	0
3.752900092	0
3.311877649	0
3.337221889	0
3.916448802	0
3.59258599	0
2.010340504	0
4.514067876	0
4.763884995	0
3.707453661	0
4.073307032	0
4.165194854	0
3.383910151	0
3.335537861	0
3.487942306	0
3.415754857	0
19.63071324	0
8.002517487	0
8.133455875	0
6.106480464	0
6.443713579	0
6.481688239	0
5.980702626	0
7.009373439	0
6.581968291	0
6.712504713	0
6.235351409	0
3.58314686	0
3.542233173	0
3.192797564	0
3.878464427	0
3.321215332	0
3.863833776	0
4.03353032	0
4.418053095	0
4.521288365	0
4.379258739	0
4.944165841	0
5.709098457	0
10.90124288	0
11.98972883	0
9.090120663	0
4.402178357	0
4.402038371	0
6.894663572	0
8.963368205	0
6.894950938	0
6.694825214	0
4.267889612	0
5.940822085	0
4.222669557	0
4.17547337	0
3.935213608	0
3.929927877	0
4.674658421	0
2.875948825	0
0.634376442	1
2.902273613	0
1.900011617	0
0.231228478	1
-0.09380085	1
3.204537853	0
4.303785278	0
4.287951647	0
3.949331024	0
4.035762733	0
4.384180826	0
4.153859341	0
4.119415332	0
4.284107554	0
4.541434357	0
4.418982169	0
0.749507223	1
1.505005306	0
1.267289781	0
1.84282963	0
2.625161595	0
2.289627985	0
3.059931499	0
3.240204284	0
3.76468327	0
2.074468098	0
1.985615888	0
4.532111039	0
4.717783939	0
5.489990716	0
5.91131254	0
5.759160281	0
5.626593751	0
6.262557283	0
6.58389371	0
6.968857452	0
5.47091835	0
5.117239896	0
0.962228934	1
3.719048151	0
3.363380535	0
2.651000479	0
3.265290526	0
4.067435503	0
3.506178378	0
2.861614921	0
3.107055341	0
3.340713023	0
3.280367794	0
4.465734117	0
5.464902204	0
5.706127305	0
5.43526685	0
4.739351941	0
4.742182094	0
5.228943196	0
5.573449256	0
5.55783438	0
5.826020354	0
4.910459687	0
2.177948476	0
1.578549276	0
-0.071829363	1
-0.793901843	1
-5.409240377	1
-7.073968585	1
-2.411199068	1
-3.063519901	1
-4.116486259	1
-6.568568998	1
-6.083799524	1
3.860652156	0
4.89611893	0
5.403478943	0
3.994347801	0
5.857372448	0
5.779972186	0
5.938986035	0
5.829280033	0
6.059053807	0
6.972071165	0
6.157529322	0
2.928109191	0
2.559914738	0
2.806006837	0
3.182747363	0
2.432019932	0
2.793104504	0
2.728806583	0
2.649698462	0
2.415302422	0
2.456469717	0
2.924947832	0
2.530062542	0
3.01230389	0
3.479969599	0
3.435673698	0
3.086397812	0
3.239078744	0
3.773499928	0
3.587034049	0
3.382332691	0
4.248013164	0
4.275588359	0
5.501937422	0
5.894104152	0
5.107028043	0
5.251914291	0
6.118640264	0
5.625094839	0
4.965830027	0
6.098181647	0
6.888576983	0
7.65205954	0
8.046967717	0
4.674451134	0
4.610528271	0
5.212903638	0
5.735114189	0
5.120782497	0
5.737691644	0
6.155257726	0
5.777556355	0
5.932944543	0
6.411793849	0
5.159098899	0
6.495593927	0
6.076928832	0
7.025347199	0
7.410156726	0
8.120003872	0
10.337507	0
11.19482228	0
11.66978016	0
11.96875146	0
7.931348914	0
8.074199632	0
4.437386497	0
4.066019027	0
4.460349686	0
5.073880137	0
4.810532272	0
5.467811212	0
5.36214485	0
4.949716245	0
4.940366008	0
5.296827894	0
4.778626626	0
6.877521523	0
6.868201864	0
3.845055037	0
3.959156852	0
4.024044824	0
4.711605034	0
4.649930048	0
4.731828906	0
4.127136417	0
4.706817708	0
5.627995882	0
5.527025729	0
5.055796528	0
4.50449807	0
4.338056479	0
4.955454358	0
5.440551036	0
5.321053771	0
4.554197739	0
4.697162026	0
5.270783913	0
4.868292646	0
3.016145523	0
3.623072144	0
4.133848577	0
4.307897854	0
4.282590838	0
3.770712838	0
4.238517779	0
4.603578583	0
4.442576143	0
3.597030119	0
2.696433872	0
3.261557816	0
3.218829329	0
3.482590312	0
3.08913248	0
3.903366188	0
4.959927798	0
4.898400709	0
4.399373675	0
3.98672774	0
4.034235271	0
3.978048231	0
5.688502445	0
5.376854999	0
4.647170745	0
5.287643213	0
5.586093359	0
5.958418119	0
6.011463238	0
5.720911702	0
6.058668208	0
6.537021006	0
6.874504096	0
2.930081284	0
2.367453011	0
2.787463871	0
3.596621731	0
2.792694657	0
2.431262488	0
2.508864765	0
2.039577681	0
1.392110469	0
1.756775261	0
1.485283436	0
2.142737627	0
2.865385057	0
2.886456825	0
3.032333808	0
3.471684577	0
3.901510024	0
4.040059837	0
3.829142011	0
4.006208321	0
4.124158159	0
4.091264337	0
8.264475849	0
8.262180448	0
9.124373591	0
9.684069023	0
4.402479627	0
4.902958415	0
5.94805782	0
5.833584758	0
6.22774242	0
6.990141579	0
7.262421787	0
4.368794016	0
4.178550967	0
4.136469853	0
3.779914942	0
4.097078886	0
3.758895715	0
3.4059065	0
3.327080999	0
3.767363471	0
4.071275851	0
4.122181742	0
2.618435219	0
3.15879106	0
3.189276565	0
2.887629125	0
3.085878177	0
3.284980684	0
3.281219733	0
3.205417185	0
3.46003461	0
1.6892379	0
1.887439773	0
4.287554768	0
4.703292297	0
4.483899875	0
4.282469746	0
4.470072389	0
2.84992772	0
1.137504986	0
3.212390566	0
3.590659686	0
3.527369667	0
4.320574603	0
2.301238066	0
1.622608173	0
4.027109439	0
3.944689713	0
4.712943709	0
4.713951457	0
4.079498442	0
3.470359201	0
4.071029996	0
4.456655096	0
5.344779916	0
3.94914059	0
0.995075985	1
-2.125583296	1
2.179493323	0
2.716470818	0
3.25946805	0
3.486753354	0
3.671820055	0
3.537327627	0
4.206910018	0
4.431241399	0
5.940792095	0
2.764002516	0
3.206907347	0
3.695386965	0
3.64631852	0
4.259490643	0
4.047258189	0
3.222928918	0
3.599477814	0
3.527685319	0
5.416240345	0
4.507576545	0
1.886738516	0
2.153539806	0
2.239437866	0
2.380731607	0
2.40508993	0
2.402830343	0
2.630178924	0
3.061539466	0
3.357718754	0
3.229533044	0
3.528933437	0
2.966168222	0
3.965844689	0
3.489999842	0
4.482304966	0
4.672079218	0
4.389688793	0
4.10584128	0
4.760613129	0
5.098080855	0
2.778333475	0
2.030496303	0
2.338510812	0
2.569278995	0
1.314515186	0
2.667204257	0
2.454583796	0
2.562117885	0
2.853816403	0
3.909880804	0
4.520530537	0
5.101013495	0
3.719632129	0
4.808906732	0
4.981504322	0
4.208318298	0
4.999448414	0
5.851794363	0
5.691006364	0
5.806775624	0
7.459601858	0
7.635799443	0
3.523253405	0
2.910846811	0
3.178232993	0
3.166356167	0
3.433896363	0
2.602434247	0
3.07473445	0
3.43650655	0
3.493214941	0
3.831593724	0
3.277610913	0
1.734658539	0
1.85186347	0
2.383853361	0
2.539336618	0
2.318281654	0
2.570777862	0
3.693375017	0
3.941548288	0
2.911521612	0
3.574344722	0
3.902212098	0
2.039850617	0
1.792890762	0
2.268500447	0
2.861760356	0
2.327311903	0
3.050187828	0
3.56519062	0
3.834954445	0
1.52287157	0
3.009180359	0
3.427342965	0
4.076302261	0
3.271690993	0
4.151623548	0
4.862880381	0
4.516147699	0
4.621752655	0
5.39145645	0
5.171488341	0
4.565570876	0
4.673131988	0
5.730982088	0
4.290513265	0
4.57013765	0
5.446448421	0
5.034529642	0
5.195899384	0
5.187891579	0
5.177824749	0
5.131140142	0
4.913706036	0
3.726550342	0
2.264949992	0
1.929629519	0
2.179063828	0
2.614686182	0
2.801871015	0
3.150101033	0
3.473398375	0
3.490638839	0
2.721410394	0
3.679076661	0
3.545107042	0
2.533440309	0
1.639131804	0
2.045470195	0
2.515584142	0
1.502247564	0
2.633608518	0
2.889851881	0
2.357993509	0
2.149797993	0
3.146254731	0
3.355597324	0
3.75826051	0
5.151242478	0
5.095839564	0
4.270170424	0
4.431742602	0
5.369504436	0
4.906215661	0
4.635450187	0
5.110319565	0
5.386250729	0
4.862827965	0
1.729587782	0
1.189015199	0
1.785958457	0
2.143462771	0
2.147953772	0
2.860470496	0
2.895589488	0
2.736280734	0
1.855348678	0
3.058775913	0
3.473062793	0
2.882010299	0
2.629923964	0
2.877243831	0
3.077072758	0
2.926148218	0
3.470001968	0
4.121285785	0
3.731953544	0
3.431636055	0
4.357660094	0
4.654179837	0
3.006388581	0
3.099396971	0
2.672656969	0
2.977504842	0
2.11295165	0
2.767265256	0
3.376367769	0
3.366309155	0
2.959942718	0
3.632805039	0
3.666433492	0
2.113908332	0
1.354251815	0
3.696692391	0
3.6570807	0
3.566693667	0
3.33357961	0
3.686378205	0
3.639881958	0
2.979613907	0
2.974879489	0
2.968599842	0
1.142408931	0
0.614096107	1
0.193622442	1
2.273139643	0
1.72930601	0
1.625178905	0
1.70739967	0
1.942514299	0
1.891200823	0
1.556386565	0
2.013138967	0
4.42363587	0
4.658809033	0
4.256375108	0
3.647166958	0
4.178577831	0
3.996208418	0
4.250212005	0
4.642261178	0
4.936495183	0
3.954764897	0
0.908637773	1
-1.822305729	1
1.366121464	0
1.709086149	0
1.641848648	0
2.256981832	0
1.665526056	0
0.815364555	1
1.479981288	0
2.141581179	0
9.220212462	0
2.112079455	0
2.274835988	0
1.902516297	0
2.516278029	0
2.861680558	0
2.548614806	0
2.70365748	0
2.900992368	0
2.898550733	0
0.912026699	1
0.370511351	1
0.49455097	1
1.488235196	0
2.122091416	0
2.179792067	0
2.562219241	0
2.152071966	0
1.777232888	0
2.246046581	0
2.474252392	0
2.181392168	0
5.692838786	0
6.177720478	0
5.673496918	0
6.560334567	0
7.246163159	0
7.378751256	0
7.537626278	0
8.440967584	0
8.944763542	0
7.30758807	0
3.087674848	0
4.273735309	0
4.732593083	0
4.845876523	0
4.404498205	0
5.149338194	0
4.705153851	0
4.567455622	0
6.708286493	0
5.784750863	0
4.683756005	0
2.142752775	0
3.584988384	0
3.238592812	0
2.92567065	0
3.148794339	0
3.965308091	0
3.465217082	0
3.806429483	0
3.872166192	0
3.990911946	0
3.524883121	0
1.730160854	0
2.355996496	0
3.590561137	0
3.595468383	0
4.179022818	0
4.526530675	0
4.503176485	0
5.125525748	0
4.560500942	0
5.130662462	0
4.696206713	0
5.548260122	0
7.209432219	0
8.21934351	0
7.762819518	0
9.429378722	0
10.74998114	0
10.91617914	0
11.88052967	0
13.86334089	0
13.76320187	0
13.65593257	0
4.028310778	0
5.110099413	0
5.942781757	0
6.816392961	0
5.989882671	0
7.385463179	0
5.29012311	0
4.927923305	0
4.374309792	0
5.778494305	0
5.318787567	0
3.58135326	0
3.694635721	0
3.816079921	0
3.545018401	0
4.060764572	0
5.024223999	0
5.335335386	0
5.017555602	0
5.72282103	0
5.082804267	0
4.157560035	0
4.694613278	0
5.364012336	0
5.753023245	0
5.634643054	0
5.198198128	0
5.095943841	0
1.986536153	0
2.537686866	0
1.841227411	0
1.463969026	0
1.794998584	0
1.045034955	1
1.513053862	0
2.5603449	0
1.270731816	0
1.640250498	0
1.619908432	0
1.108327581	0
1.562571312	0
1.497390211	0
2.526614943	0
5.95944448	0
6.302655603	0
6.126432525	0
5.992955955	0
5.401053417	0
5.039593863	0
4.14684225	0
4.897431221	0
4.94189995	0
4.947173339	0
5.28525777	0
2.29167123	0
2.932956268	0
3.03173661	0
2.877691018	0
3.208074758	0
3.442235868	0
3.815530611	0
3.211502465	0
3.329162655	0
3.53604904	0
3.491325289	0
2.697776523	0
3.086266892	0
3.248095896	0
3.233543781	0
3.47120005	0
3.980412513	0
4.169516582	0
4.767324283	0
4.906890174	0
5.071635979	0
4.76848124	0
1.700660719	0
2.46582053	0
2.407052743	0
1.998664788	0
2.895381342	0
3.629215716	0
3.39989333	0
3.034222473	0
3.048687683	0
3.482374029	0
3.954382186	0
3.797263383	0
3.064750597	0
4.200966509	0
4.397714048	0
4.398764792	0
4.241426353	0
1.76921116	0
1.846553357	0
2.869700408	0
3.236293387	0
4.152684674	0
4.34240845	0
3.601380578	0
1.714838463	0
1.843362714	0
3.856642172	0
4.346050979	0
4.972268885	0
4.561774736	0
5.056749792	0
5.694422105	0
6.325586288	0
4.842699627	0
4.204635816	0
4.669586803	0
5.013811536	0
3.833689137	0
4.434296643	0
5.114902039	0
5.43139962	0
3.43866892	0
4.437470323	0
4.959053079	0
2.476765177	0
2.900141365	0
3.181801764	0
3.31809058	0
3.94495096	0
4.18869741	0
3.865351584	0
3.171320455	0
3.305544285	0
3.494532791	0
3.468787744	0
3.789889066	0
2.859270871	0
2.871213649	0
3.248088897	0
3.187811642	0
3.101546679	0
3.259488499	0
3.048584762	0
2.579450615	0
2.493288576	0
2.451193244	0
4.290580444	0
4.287506741	0
4.808643764	0
5.111272811	0
5.437641175	0
5.268035627	0
5.105079885	0
4.631988535	0
5.284973983	0
5.260398907	0
5.294077021	0
2.030524154	0
3.381872194	0
3.503539659	0
3.009312043	0
3.300613239	0
3.199463049	0
3.105771607	0
2.703456108	0
3.035974337	0
3.726506075	0
2.495072073	0
4.908227327	0
4.925534231	0
5.00969487	0
5.25039193	0
5.393711883	0
6.201630999	0
6.965450204	0
6.148341395	0
6.214605213	0
4.195908246	0
4.614126153	0
3.905286342	0
3.879404801	0
4.485648528	0
4.846572047	0
4.751709849	0
4.630206248	0
4.176513954	0
4.426772649	0
4.572870188	0
4.790762316	0
5.071588161	0
3.240054225	0
3.219646053	0
3.555171001	0
2.775154129	0
3.664274227	0
4.733676254	0
4.054455805	0
3.918309695	0
3.607905334	0
4.553524561	0
4.154970869	0
3.915774627	0
3.6526685	0
3.752238944	0
3.68211523	0
4.004114107	0
4.035376425	0
0.483734306	1
0.635362736	1
0.824887983	1
0.319065001	1
1.16289434	0
0.206716251	1
0.984662504	1
0.706970995	1
0.912039866	1
0.587931274	1
0.1808311	1
0.202527294	1
0.572638759	1
1.248301647	0
0.557451472	1
0.472221976	1
4.940146661	0
5.198349774	0
5.357705515	0
5.255831327	0
5.427199446	0
4.583578575	0
4.817730951	0
4.393981075	0
4.820883799	0
5.17424342	0
5.104929975	0
4.146209978	0
5.932069613	0
5.572499031	0
4.924554358	0
4.27557773	0
4.561643201	0
6.225145114	0
6.86337754	0
7.053439561	0
7.470679819	0
7.216555026	0
3.490320437	0
3.377631456	0
4.160135607	0
4.335258833	0
3.746286958	0
3.831976223	0
4.332556242	0
4.638146132	0
4.627897146	0
5.158069583	0
4.240436882	0
3.812956667	0
4.534827866	0
4.806640791	0
4.829950168	0
5.687865629	0
5.468453434	0
5.744359588	0
5.464119254	0
6.3504869	0
6.95649694	0
5.592553112	0
5.296250251	0
5.536532954	0
5.622158735	0
5.418811785	0
5.323354728	0
4.989313622	0
3.714195412	0
4.556969192	0
3.884692405	0
5.019343677	0
3.823384621	0
2.580358474	0
4.731434882	0
4.627949483	0
3.626949157	0
3.869527454	0
4.05233423	0
3.589430106	0
3.072691379	0
2.707023091	0
3.810295726	0
4.23932006	0
3.103295983	0
2.29127186	0
3.890301935	0
4.406696941	0
3.886270345	0
2.901824514	0
4.857395708	0
4.439181794	0
4.076231687	0
5.01933643	0
5.034902697	0
1.953653567	0
1.63870364	0
2.203087301	0
2.596116029	0
3.014870892	0
3.029399529	0
3.341930361	0
2.432147049	0
2.48522501	0
2.2189823	0
2.899472911	0
4.816094712	0
2.81130177	0
2.506034313	0
2.816246317	0
25.30513	0
24.40320795	0
1.207395075	0
8.41673284	0
2.399938456	0
1.817876079	0
6.480947985	0
6.648538013	0
5.362925209	0
5.352706087	0
5.87152949	0
5.919400153	0
6.777466935	0
5.942181124	0
6.674081218	0
6.959880257	0
5.527063216	0
5.645955502	0
6.105414379	0
4.35280182	0
4.637773459	0
3.949005592	0
4.306391996	0
3.212278703	0
3.977731914	0
3.396586846	0
3.195622076	0
3.253137587	0
2.950892634	0
3.108566528	0
3.038534584	0
2.856584662	0
3.469010587	0
3.520036711	0
4.207735355	0
3.533255306	0
3.688133664	0
4.097434512	0
3.060587126	0
2.466317453	0
2.701148564	0
3.333768544	0
2.735784886	0
2.442254798	0
2.753965371	0
2.373830562	0
1.765713837	0
2.393890723	0
3.109842631	0
3.370681789	0
3.52340399	0
2.900677192	0
3.544460268	0
3.674452388	0
3.293521899	0
3.161135557	0
3.199395478	0
3.395068991	0
3.023043875	0
1.680119748	0
1.380836634	0
1.548110738	0
2.045051686	0
2.34101475	0
3.502592801	0
2.904132296	0
2.28519586	0
1.595016675	0
2.084532558	0
2.080005194	0
3.682925453	0
4.529240779	0
4.5127089	0
4.172244904	0
4.126624878	0
4.008013309	0
4.162055338	0
4.33173914	0
4.445283237	0
4.120472469	0
4.120665674	0
3.905656062	0
2.930758803	0
3.940376897	0
5.623860076	0
5.363670693	0
5.71559757	0
5.263882756	0
5.350215589	0
5.545359394	0
6.202502686	0
5.330495534	0
5.608093345	0
5.897384655	0
5.985686451	0
0.076705779	1
2.541224455	0
2.972277758	0
3.479115451	0
2.668637983	0
4.042174794	0
3.991703802	0
4.338154743	0
3.884915272	0
5.21031426	0
5.136844164	0
4.080844766	0
2499.878598	0
3172.841103	0
3.870815312	0
3.849808085	0
3.432815642	0
3.533733173	0
3.937668888	0
4.172245814	0
4.132179088	0
4.62503635	0
4.647135821	0
3.528892099	0
4.254614127	0
4.51683954	0
4.344241188	0
2.792661711	0
3.025570238	0
3.396634355	0
3.888093722	0
3.591635057	0
3.390879056	0
3.516893667	0
4.343848338	0
4.968913877	0
5.365791712	0
5.220149138	0
5.446287371	0
5.604475068	0
5.708099125	0
5.956139821	0
6.095240864	0
6.610409315	0
6.707928463	0
2.781250453	0
2.574842063	0
2.696046107	0
2.808978271	0
3.002867081	0
4.029435971	0
4.343844305	0
4.189389124	0
4.609616226	0
4.896032057	0
4.60332987	0
4.350703171	0
3.471205232	0
3.74846438	0
3.412327187	0
4.018255584	0
4.727658765	0
4.793665287	0
4.070978823	0
4.491828676	0
4.677484467	0
4.77212918	0
3.925668521	0
4.092637526	0
4.245880207	0
4.020591027	0
4.711091211	0
4.956879894	0
4.984937657	0
4.007862315	0
4.809098225	0
4.90344819	0
4.342060697	0
1.730337163	0
3.606416073	0
3.803230028	0
3.719192745	0
3.947690285	0
4.301129559	0
4.11493413	0
4.190594045	0
4.811185097	0
5.371933328	0
4.773132975	0
5.747166805	0
4.370670662	0
4.406932801	0
4.606127591	0
5.002200358	0
5.512919125	0
5.351675302	0
5.690090695	0
6.281749811	0
6.779777982	0
4.28052609	0
35.72753956	0
4.689498346	0
4.436619241	0
4.98905555	0
4.684486529	0
5.407918056	0
5.29522893	0
4.898869025	0
5.641146759	0
6.111781893	0
1.983251665	0
2.226098967	0
2.405720059	0
2.044363071	0
2.317747699	0
2.80079286	0
2.965047047	0
2.915894606	0
3.152699523	0
3.524295919	0
3.824281181	0
5.262234105	0
5.702609647	0
6.004359579	0
6.066314607	0
6.68255491	0
7.188705105	0
7.610562426	0
8.107554113	0
7.907252923	0
7.227097656	0
7.089448959	0
1.215608231	0
1.450980521	0
1.323692667	0
1.431877101	0
1.360116843	0
0.366134893	1
-0.229374883	1
0.975242097	1
-0.338276482	1
-1.28848841	1
-0.781206768	1
4.084102399	0
4.54709619	0
1.86938341	0
3.493794528	0
3.434352663	0
3.266620289	0
4.175175839	0
5.34887747	0
4.189022888	0
3.779622337	0
4.399279726	0
5.840712451	0
4.959696239	0
2.204838035	0
2.296421373	0
3.464099871	0
3.292745912	0
3.190825843	0
3.36549048	0
4.004412438	0
4.355593237	0
4.515513149	0
4.58269647	0
4.472667885	0
2.195381882	0
2.65635738	0
2.843943796	0
2.769817913	0
2.593248313	0
2.46333019	0
2.98915917	0
3.254048736	0
2.56018222	0
3.23867736	0
3.183960051	0
6.007155254	0
6.175426224	0
6.735923728	0
7.12430067	0
7.504849252	0
6.783455387	0
3.042637376	0
3.88545925	0
4.339588596	0
4.1092675	0
4.118535439	0
6.069412284	0
5.033916456	0
3.172530586	0
3.497514688	0
3.366925263	0
3.043307167	0
3.17261286	0
3.128525708	0
2.63332852	0
2.215634198	0
3.073835835	0
2.530758763	0
2.213832291	0
2.353188584	0
2.933419925	0
3.073850533	0
3.181379409	0
2.763923309	0
2.852642459	0
3.087955238	0
3.449613056	0
2.416256181	0
2.422347039	0
3.238735486	0
2.495378701	0
2.634538151	0
2.991724681	0
3.302848992	0
3.433544556	0
3.218537408	0
3.522378832	0
3.31315508	0
3.450917708	0
1.416984353	0
3.303701921	0
3.79148105	0
3.641868745	0
3.902902931	0
4.303037814	0
3.565687275	0
3.258196483	0
3.565036332	0
2.728049561	0
3.086102642	0
3.547695178	0
3.473491022	0
3.302008704	0
3.176947484	0
2.969085016	0
3.80248741	0
3.971330046	0
3.774926866	0
3.256311823	0
2.514911119	0
2.662002306	0
3.697910462	0
3.558788423	0
3.819995725	0
4.106381092	0
4.02717499	0
4.339211009	0
4.673272201	0
5.292573896	0
5.377359809	0
5.097000798	0
3.300790245	0
4.993575102	0
